x0,y0,d,theta0_degree,delta_theta_degree,gain,mse
42.9308,70.8950,0.2845,13.4627,0.9964,1.2923,294.4918
39.4669,58.1083,0.2846,27.4003,0.9709,1.3968,76.1230
41.6873,56.8797,0.2726,29.8115,0.9599,1.3793,53.8920
42.9613,65.7890,0.2758,20.8520,1.0362,1.3200,173.0568
38.9131,54.3147,0.2853,30.7209,0.9689,1.4009,72.6844
41.2945,54.8142,0.2735,31.1736,0.9462,1.3816,61.0141
40.7353,54.4888,0.2761,30.2374,0.9839,1.3864,45.6781
40.2539,54.0517,0.2784,31.1313,1.0428,1.3687,70.4207
38.3447,54.0321,0.2880,31.5958,1.0152,1.3957,75.5898
40.6789,59.8710,0.2800,25.8665,0.9880,1.3845,69.7095
41.9184,59.5670,0.2735,24.6854,1.0144,1.3661,62.3664
38.4299,47.1890,0.2872,38.8490,1.0186,1.3489,176.4933
44.6707,70.0924,0.2748,14.1084,0.9449,1.2621,320.3207
42.7071,63.5220,0.2739,22.3594,1.0433,1.3306,134.4916
41.3380,47.1241,0.2725,39.5419,1.0000,1.3251,158.6923
40.7585,57.7938,0.2779,27.1361,1.0209,1.3839,42.3919
45.0223,69.6688,0.2724,13.6983,1.0146,1.2741,268.6663
43.8267,67.6667,0.2745,16.8214,1.0035,1.3047,214.7035
40.3727,60.5750,0.2822,25.0943,1.0458,1.3751,75.8588
42.2646,70.0359,0.2861,15.5346,1.0151,1.3111,256.4942
42.0295,52.3560,0.2689,34.4673,1.0124,1.3436,88.8618
42.0306,56.7489,0.2708,27.4841,0.9988,1.3689,47.3302
41.9765,53.3298,0.2694,30.6641,0.9903,1.3617,60.7321
38.0559,52.8292,0.2891,35.0760,1.0342,1.3797,109.8573
38.4475,57.2816,0.2892,31.7958,0.9907,1.4078,67.0032
39.6225,53.3043,0.2813,33.1885,1.0081,1.3866,62.5941
42.1849,64.3946,0.2776,18.6312,0.9867,1.3384,160.9493
39.9541,54.9230,0.2803,31.3917,1.0376,1.3763,65.7885
41.0802,47.3117,0.2738,37.9353,0.9818,1.3380,145.3329
41.9606,62.2983,0.2761,21.1798,1.0115,1.3566,101.6292
42.1951,66.8132,0.2810,16.8412,0.9982,1.3277,199.3622
40.7914,58.5498,0.2783,25.9361,1.0064,1.3850,49.8584
38.4034,56.6905,0.2890,29.5394,0.9672,1.4057,82.9712
40.4942,47.4983,0.2767,38.3769,1.0067,1.3384,148.3695
40.4432,45.2945,0.2777,40.6600,1.0252,1.3121,206.6414
39.1881,45.6702,0.2839,41.5518,1.0151,1.3304,202.0568
43.7948,64.5129,0.2699,18.5299,1.0543,1.3066,164.9063
41.3514,65.7493,0.2836,20.3950,0.9998,1.3489,165.0410
40.4253,52.5239,0.2771,33.4988,0.9726,1.3849,61.0325
42.6146,64.1425,0.2752,23.1641,1.0481,1.3245,153.1981
42.8048,71.4867,0.2863,12.0270,1.0254,1.2932,294.0127
43.1713,62.8132,0.2708,21.7324,1.0569,1.3193,136.9136
44.8565,70.4984,0.2747,14.4282,0.9806,1.2702,297.1237
43.2917,64.7839,0.2727,19.5792,1.0304,1.3228,152.9178
39.2512,53.3971,0.2832,31.7403,1.0124,1.3894,64.5934
41.0594,49.6256,0.2736,36.5521,1.0117,1.3442,115.0071
45.4445,69.8965,0.2708,15.4406,0.9461,1.2562,314.1026
40.9681,52.9010,0.2744,32.4630,0.9661,1.3800,60.5103
38.6751,50.4264,0.2857,34.7607,0.9880,1.3824,107.0043
43.0389,60.1981,0.2685,25.0405,0.9722,1.3480,95.3318
44.3782,66.6606,0.2703,18.1507,0.9724,1.2973,217.5606
41.1431,68.6144,0.2890,17.6688,1.0493,1.3304,215.3259
41.3066,57.5010,0.2749,27.6761,0.9971,1.3817,42.5061
40.7348,46.2071,0.2759,39.9065,0.9425,1.3422,168.4036
42.6012,64.0564,0.2751,21.9198,1.0256,1.3378,132.8989
38.6984,49.5991,0.2855,38.9700,0.9974,1.3712,126.5657
42.6268,58.7780,0.2693,26.6346,0.9880,1.3590,67.2030
38.2066,51.6729,0.2881,34.5567,0.9838,1.3932,98.4062
39.1142,54.4341,0.2843,32.4631,1.0096,1.3945,60.2908
41.7983,61.5597,0.2761,24.0186,0.9903,1.3649,91.5732
42.2584,45.0209,0.2687,41.4871,1.0086,1.2887,216.9157
38.2213,47.4774,0.2882,39.6370,0.9566,1.3719,160.7151
40.2507,61.4100,0.2836,25.9506,0.9813,1.3841,94.2637
42.2067,59.4581,0.2720,25.5402,0.9888,1.3646,69.4032
41.7210,54.8554,0.2713,30.7365,1.0359,1.3532,68.7789
41.7586,57.0505,0.2724,28.3492,1.0216,1.3671,49.0704
38.1304,50.9408,0.2884,36.0074,1.0047,1.3826,113.1750
43.4852,68.8580,0.2782,15.9698,1.0311,1.3025,229.8813
40.7486,59.5296,0.2793,26.1308,0.9705,1.3829,77.7987
40.7282,60.5795,0.2804,24.0058,0.9565,1.3715,114.2788
39.0844,55.9136,0.2851,29.8390,0.9627,1.4029,70.3490
42.0749,67.5724,0.2828,16.6597,1.0423,1.3276,193.3132
40.5838,58.2367,0.2791,27.6311,1.0103,1.3884,44.5153
40.8533,50.4098,0.2746,34.6386,1.0287,1.3465,107.5082
41.0264,63.1151,0.2817,20.6109,1.0542,1.3585,109.4598
41.8299,56.9870,0.2720,29.0051,1.0478,1.3499,74.7953
41.8940,64.9661,0.2798,20.9143,0.9918,1.3472,151.7897
44.1771,66.8207,0.2715,17.4679,1.0142,1.3018,201.2445
45.1489,68.6644,0.2700,17.1016,0.9887,1.2770,256.6712
42.1496,63.6813,0.2769,22.4544,1.0372,1.3427,125.9094
42.4899,66.0613,0.2785,18.6603,1.0526,1.3248,170.8084
41.1862,61.0158,0.2786,22.7293,1.0102,1.3717,80.9110
40.1592,50.5399,0.2781,36.3946,0.9553,1.3801,88.1145
40.0127,63.7292,0.2874,21.1537,0.9599,1.3588,177.1228
39.8220,61.3496,0.2857,22.9104,1.0757,1.3690,96.5446
40.9113,58.2320,0.2775,27.7709,0.9602,1.3850,67.6435
44.4850,67.5278,0.2712,17.5102,0.9469,1.2848,255.1490
40.9813,48.6102,0.2740,37.4387,0.9852,1.3488,120.3186
42.6251,72.0600,0.2882,14.2557,0.9567,1.2765,352.2125
40.7310,60.8629,0.2807,23.0208,0.9972,1.3760,88.7643
40.1388,56.0948,0.2799,31.4508,0.9723,1.4002,42.1385
45.0130,69.1262,0.2714,14.1022,1.0622,1.2636,270.8842
43.3159,64.3848,0.2721,22.3344,1.0460,1.3121,165.8093
41.9850,61.6563,0.2753,23.9976,0.9900,1.3621,93.5593
40.3174,54.0149,0.2781,32.3580,0.9897,1.3899,45.7960
41.8107,53.0521,0.2702,31.5158,0.9721,1.3665,63.6436
41.4274,59.3597,0.2758,24.1616,0.9782,1.3706,81.9252
41.5830,60.1859,0.2758,26.6743,1.0371,1.3592,80.1701
40.1672,62.6428,0.2854,21.7114,1.0259,1.3743,106.1775
38.7706,51.6222,0.2853,34.5687,0.9995,1.3863,89.8786
39.3833,59.7269,0.2863,25.8075,1.0307,1.3914,68.5708
44.4149,70.6857,0.2772,13.0531,0.9958,1.2762,292.9756
39.2966,44.8240,0.2837,41.9324,0.9949,1.3311,207.4206
38.3924,56.6459,0.2890,29.6810,0.9831,1.4063,73.7913
41.2423,45.0677,0.2738,41.8094,1.0043,1.3074,204.0366
41.5998,65.6077,0.2821,19.2495,1.0162,1.3464,156.7689
42.2003,62.9568,0.2757,22.9014,1.0594,1.3338,129.5998
40.5080,63.0199,0.2841,21.9798,1.0007,1.3701,120.0299
39.9984,45.9731,0.2797,39.4697,0.9949,1.3360,175.3871
40.5791,57.1544,0.2784,30.5659,1.0314,1.3750,60.6343
39.7442,49.4704,0.2802,34.6968,0.9910,1.3675,109.4134
40.9119,61.6047,0.2805,23.4744,1.0339,1.3705,83.4084
39.6602,45.4332,0.2816,40.2773,1.0342,1.3181,210.8435
39.2129,48.8298,0.2830,36.0966,0.9695,1.3721,125.5135
42.8243,71.3402,0.2859,15.8765,1.0020,1.2966,290.3766
39.7329,45.3613,0.2813,40.6098,0.9579,1.3431,186.5300
41.9576,45.6261,0.2699,42.9035,1.0175,1.2906,216.6707
38.9080,52.0259,0.2846,34.5932,0.9800,1.3933,80.8576
38.7807,52.7903,0.2855,34.1057,1.0041,1.3908,78.2877
40.1438,44.7604,0.2795,40.7553,0.9515,1.3346,199.3794
40.3204,48.4184,0.2774,37.1433,0.9876,1.3553,123.2243
41.4471,49.8231,0.2716,35.8566,0.9661,1.3554,101.6249
38.6375,50.6161,0.2859,34.4287,1.0411,1.3648,122.9921
43.5182,62.7671,0.2690,22.3085,0.9807,1.3312,132.4367
39.9068,53.0074,0.2798,32.9124,0.9553,1.3932,67.0861
41.2382,58.1035,0.2757,25.9987,0.9873,1.3794,57.2979
39.9524,65.3574,0.2898,19.0343,0.9997,1.3553,183.5386
40.3182,48.2932,0.2774,37.3064,1.0114,1.3453,134.5892
42.2291,53.2780,0.2681,33.4428,1.0238,1.3390,89.5492
39.9328,47.3021,0.2796,38.3888,0.9905,1.3494,147.0662
40.5868,45.7515,0.2768,40.5685,1.0446,1.3039,214.7039
41.8943,67.3271,0.2833,17.7958,0.9851,1.3280,214.3941
39.4636,60.1562,0.2863,25.8160,0.9590,1.3879,110.0644
41.3642,61.8498,0.2786,24.6615,0.9718,1.3689,104.4728
41.5421,45.3968,0.2721,41.3382,1.0198,1.2987,208.9762
41.2845,64.5198,0.2822,21.9186,1.0098,1.3576,133.7483
41.6011,45.6051,0.2717,40.7322,1.0466,1.2875,224.3622
43.8343,63.6602,0.2686,20.6428,0.9636,1.3178,165.7424
43.4718,70.8829,0.2820,15.0972,0.9929,1.2901,287.6089
40.7909,53.2832,0.2754,33.1303,1.0153,1.3697,64.1827
39.8528,45.8856,0.2804,40.2944,1.0025,1.3335,181.7880
40.7933,64.2884,0.2843,20.5078,0.9365,1.3423,202.0303
39.1332,61.8950,0.2897,24.1119,0.9855,1.3841,125.0082
39.5840,46.1499,0.2817,39.9391,0.9978,1.3401,175.7982
40.9668,61.9171,0.2806,22.1983,0.9805,1.3666,116.5626
39.1210,56.7271,0.2854,28.8049,0.9716,1.4018,69.4495
41.2158,46.4812,0.2733,39.3322,1.0313,1.3088,188.2031
41.8587,68.4344,0.2853,16.9102,1.0175,1.3263,218.1074
39.6018,61.4344,0.2869,23.6315,0.9611,1.3771,134.9640
39.1736,54.1279,0.2839,31.3449,1.0340,1.3841,69.9830
40.3440,54.5128,0.2781,30.2921,0.9801,1.3909,48.7795
42.0952,51.0829,0.2684,35.6015,1.0076,1.3370,103.6249
40.9954,58.7508,0.2774,26.7640,1.0088,1.3829,48.3583
41.6572,60.8386,0.2760,24.8665,1.0362,1.3599,80.8026
40.9569,48.3228,0.2742,38.0156,0.9610,1.3532,124.2831
40.1794,47.6115,0.2783,37.7055,1.0154,1.3400,149.5534
42.2912,44.7903,0.2686,42.7609,1.0077,1.2849,225.8178
40.2263,59.3659,0.2818,26.6784,0.9835,1.3906,68.2613
41.7072,51.6863,0.2704,32.7129,0.9643,1.3619,80.3031
41.6415,69.0143,0.2873,17.2234,0.9570,1.3109,277.6827
38.1350,52.1667,0.2886,34.0536,1.0675,1.3619,135.0490
41.5511,50.5777,0.2711,36.7629,0.9959,1.3481,99.3720
38.6589,59.4417,0.2897,26.3368,0.9725,1.3956,105.9141
42.1872,68.4176,0.2837,16.0270,0.9932,1.3174,237.0238
40.3645,61.0613,0.2827,22.8089,1.0212,1.3793,81.4968
43.0375,62.3343,0.2708,22.8508,0.9683,1.3399,127.8031
40.1405,47.4414,0.2785,38.0342,0.9728,1.3532,141.8456
42.5139,62.5440,0.2737,22.5802,1.0062,1.3495,106.3483
42.5148,63.3598,0.2747,21.5538,0.9803,1.3443,134.1629
40.6208,61.6777,0.2821,24.7483,0.9500,1.3719,125.3262
39.7923,47.2312,0.2803,37.6420,1.0175,1.3407,158.3111
41.3361,60.4957,0.2773,25.6887,0.9763,1.3751,81.4596
41.8864,53.6207,0.2700,31.3630,1.0125,1.3572,62.9715
43.1710,61.0280,0.2687,23.9691,1.0552,1.3218,119.4480
38.9449,54.4616,0.2852,31.3352,1.0398,1.3838,75.1270
38.5922,45.0423,0.2872,41.3941,1.0000,1.3360,212.3015
40.7639,53.4720,0.2756,32.9306,0.9917,1.3815,50.0860
41.0542,49.9990,0.2736,34.7939,0.9690,1.3611,98.1193
41.6930,60.8334,0.2759,23.5197,0.9700,1.3630,102.8516
39.7955,61.2227,0.2857,25.4259,0.9777,1.3860,103.0105
39.6600,64.3616,0.2899,21.1936,0.9676,1.3601,184.9185
40.0641,55.9318,0.2802,29.8990,0.9600,1.3965,58.1613
41.9628,48.3613,0.2691,34.7241,0.9715,1.3328,136.6642
43.9011,66.3812,0.2721,18.6436,1.0487,1.2973,200.7532
43.6975,65.8290,0.2723,18.6578,0.9973,1.3155,180.2225
38.5191,52.0550,0.2866,34.3718,0.9814,1.3948,87.6800
39.5734,60.2509,0.2859,27.3148,0.9549,1.3916,102.0744
43.1070,70.0036,0.2820,15.3810,1.0003,1.3008,262.9763
43.9520,66.0636,0.2714,18.3131,0.9783,1.3075,199.2508
43.9843,68.2893,0.2748,16.7175,0.9619,1.2916,255.7355
39.5003,62.6818,0.2887,22.2561,1.0164,1.3788,118.1184
39.2308,52.1457,0.2830,32.4752,1.0240,1.3788,82.2503
40.0305,49.1441,0.2788,37.0862,1.0135,1.3532,123.1235
41.4824,57.4357,0.2740,28.9922,1.0184,1.3719,48.9924
43.6066,66.8662,0.2743,17.2260,0.9855,1.3091,208.9384
39.7637,53.2565,0.2806,32.6371,0.9923,1.3908,56.9326
39.7872,52.1821,0.2802,32.1782,1.0316,1.3710,80.7237
41.3208,45.5218,0.2732,40.5569,0.9661,1.3235,182.5521
38.4173,57.7311,0.2896,28.8766,0.9928,1.4051,74.5212
41.5853,60.9881,0.2766,23.3925,1.0317,1.3641,76.7586
41.8931,58.4697,0.2727,27.1073,1.0183,1.3662,55.0567
40.9656,55.7343,0.2756,28.9054,0.9903,1.3857,40.4248
43.3687,66.9887,0.2757,18.2058,0.9891,1.3149,202.4877
38.2627,51.7423,0.2879,35.6635,0.9626,1.3987,96.1549
40.8894,48.4018,0.2745,38.7195,0.9745,1.3515,122.3865
39.1046,59.5477,0.2876,25.8925,1.0212,1.3949,72.1436
40.2596,54.9063,0.2787,28.9294,0.9377,1.3839,88.1880
43.5597,63.5225,0.2697,22.4820,0.9606,1.3267,154.1247
39.1982,48.0720,0.2832,38.6613,1.0177,1.3499,152.9026
41.4711,53.2636,0.2720,34.3114,0.9425,1.3789,62.0486
41.4931,48.5034,0.2715,37.5646,1.0593,1.3044,178.5803
44.1287,70.9480,0.2790,13.8461,0.9603,1.2697,322.3358
43.8002,70.9874,0.2806,12.4102,1.0438,1.2855,277.2774
42.9933,64.8331,0.2743,19.1560,0.9902,1.3295,161.7196
40.8248,50.5584,0.2748,36.7327,1.0460,1.3321,136.1391
44.9812,68.2362,0.2700,16.3067,1.0309,1.2761,245.5585
42.4225,58.8236,0.2704,27.0883,0.9835,1.3635,65.0028
41.7493,45.8845,0.2709,40.1964,0.9907,1.3123,183.0541
44.7273,67.8122,0.2705,17.7207,1.0422,1.2764,242.3384
40.4631,54.7126,0.2776,32.0549,0.9681,1.3942,44.8245
38.3026,57.4164,0.2900,28.1600,0.9834,1.4035,84.7452
43.5492,69.0039,0.2782,15.8170,0.9997,1.3012,242.6535
42.2473,56.1234,0.2693,29.8874,1.0136,1.3580,56.4160
39.1384,56.6916,0.2853,30.0272,1.0413,1.3875,66.5308
40.9875,53.2448,0.2744,31.5618,0.9883,1.3779,53.2213
44.1230,64.6795,0.2685,19.8590,0.9622,1.3086,186.3972
40.0031,62.0608,0.2855,23.1535,0.9949,1.3785,111.0415
41.8311,65.8203,0.2813,19.2503,1.0157,1.3430,160.2109
43.4641,69.8298,0.2800,14.6338,1.0077,1.2975,258.2439
41.4485,49.0470,0.2716,38.8323,0.9971,1.3372,127.1195
38.8531,44.7844,0.2860,40.6919,1.0149,1.3276,218.6827
40.8635,64.8146,0.2846,20.5092,0.9776,1.3528,169.8567
38.5902,57.0851,0.2883,29.6392,1.0100,1.4033,62.5310
38.3915,45.2981,0.2881,42.5306,0.9945,1.3398,210.7003
39.6371,59.5873,0.2849,25.6842,1.0255,1.3909,64.4998
41.1604,53.7911,0.2737,32.6697,0.9761,1.3812,48.1758
39.0936,44.8723,0.2847,41.2936,0.9867,1.3359,205.6508
43.3073,65.1226,0.2731,19.1997,1.0089,1.3251,158.7661
44.1354,66.2363,0.2708,19.7585,0.9959,1.3067,192.4558
40.8334,62.3320,0.2817,23.1174,0.9686,1.3675,125.7679
43.3178,65.3433,0.2734,21.0256,1.0181,1.3216,164.2548
38.5562,52.1593,0.2865,33.2516,0.9958,1.3914,86.8959
41.6776,63.0476,0.2784,21.5514,1.0051,1.3587,112.3457
43.9496,66.5027,0.2721,18.3963,0.9815,1.3069,203.4068
41.6348,46.5107,0.2712,38.0095,1.0571,1.2928,204.8119
44.2818,67.7566,0.2725,15.5506,0.9848,1.2922,236.9568
40.8736,67.1267,0.2879,18.8910,1.0360,1.3441,184.3954
38.8889,58.2976,0.2877,27.5619,1.0080,1.4006,66.0574
41.7545,60.1501,0.2749,25.0641,0.9775,1.3689,81.2923
42.0279,59.1779,0.2726,26.4660,1.0293,1.3587,66.8842
41.7003,50.4832,0.2703,36.0991,1.0407,1.3230,133.6708
42.1754,45.5914,0.2688,41.5405,1.0180,1.2895,212.6835
38.6749,54.7661,0.2867,31.4613,1.0089,1.3989,63.9463
41.2086,61.8222,0.2793,22.1627,1.0053,1.3683,95.2362
39.4074,47.0102,0.2823,39.1898,0.9671,1.3580,154.5968
42.7845,62.4954,0.2723,21.9568,0.9813,1.3434,122.7245
38.4392,52.6636,0.2872,33.1668,1.0480,1.3739,105.9951
41.0875,60.0264,0.2781,26.1723,1.0488,1.3632,78.5458
41.6992,58.6710,0.2739,26.5216,1.0143,1.3712,52.2259
42.2703,59.0187,0.2713,25.2973,1.0268,1.3571,64.2321
41.0560,65.6481,0.2848,19.7476,0.9769,1.3456,186.9375
41.5089,67.4227,0.2853,18.1396,1.0511,1.3327,190.2803
41.5109,63.1900,0.2794,22.5943,1.0324,1.3568,109.5886
41.5512,70.2170,0.2898,14.5303,0.9753,1.3012,305.2396
39.2722,50.9363,0.2827,35.5858,1.0300,1.3644,111.1753
43.2256,70.6713,0.2827,14.4461,0.9556,1.2801,319.2629
39.3287,53.4076,0.2829,34.2957,1.0156,1.3838,73.9783
44.7621,71.0482,0.2762,13.8519,1.0267,1.2711,291.3336
41.8308,57.0415,0.2720,27.4572,0.9883,1.3734,49.1277
38.1507,48.6118,0.2884,39.6214,0.9791,1.3739,144.9699
39.1391,56.0473,0.2849,31.3847,0.9458,1.4060,71.2527
42.3068,60.2444,0.2722,22.8851,1.0241,1.3557,74.9164
40.8341,55.1381,0.2759,29.3734,1.0185,1.3796,42.0927
41.7695,67.9140,0.2848,16.8920,1.0187,1.3299,207.4189
38.1045,53.9420,0.2892,32.2177,1.0168,1.3954,82.0803
41.8107,64.6357,0.2798,20.2677,0.9829,1.3461,157.0328
45.6013,70.6515,0.2715,13.9112,1.0532,1.2467,312.1510
42.8000,68.7655,0.2813,16.0916,0.9567,1.2992,272.6633
44.5084,67.0445,0.2703,18.0062,0.9497,1.2881,242.8724
40.6158,62.8031,0.2833,23.1555,0.9496,1.3631,150.6375
38.8479,58.4951,0.2880,28.9496,0.9857,1.4037,72.4172
43.3158,61.4608,0.2685,24.0087,0.9489,1.3359,130.8677
42.7920,60.2453,0.2698,26.0234,0.9484,1.3513,105.0786
40.8584,59.6182,0.2789,26.6489,0.9998,1.3842,58.2624
40.5642,51.6791,0.2762,33.5385,1.0477,1.3482,104.4729
43.3632,66.8056,0.2754,18.1281,1.0184,1.3160,188.3434
40.7343,64.2927,0.2846,22.4888,1.0042,1.3644,133.8054
41.8576,47.6508,0.2698,39.2783,0.9979,1.3208,154.1887
38.7633,48.9139,0.2852,36.8162,0.9742,1.3751,128.4479
39.2784,52.5565,0.2829,33.5277,0.9566,1.3966,76.2503
39.4841,56.5049,0.2835,29.8164,1.0122,1.3977,46.8316
39.0719,49.2386,0.2837,35.8049,1.0093,1.3656,123.4010
42.0939,69.5401,0.2860,16.0709,0.9703,1.3057,279.2316
39.1427,48.9618,0.2833,36.9440,1.0163,1.3594,132.5878
39.9112,52.3900,0.2796,33.4345,0.9699,1.3895,66.8140
40.5174,45.7193,0.2772,41.1708,0.9951,1.3268,182.2497
42.1114,46.1509,0.2689,42.1761,1.0323,1.2851,219.2851
42.2673,70.8406,0.2876,13.4122,0.9912,1.2956,303.1728
41.4264,49.9284,0.2717,36.2399,0.9872,1.3508,101.2371
40.6417,46.8032,0.2761,39.4278,0.9884,1.3377,155.4826
42.3896,55.9165,0.2685,28.7298,0.9593,1.3633,66.6350
40.3970,52.0238,0.2771,33.7097,1.0076,1.3725,71.2730
38.4530,53.0793,0.2872,33.8734,1.0237,1.3859,89.3352
39.8737,48.8355,0.2796,36.5010,1.0187,1.3515,129.1341
41.5030,64.6904,0.2813,20.8780,1.0005,1.3532,143.1154
41.5082,49.6782,0.2713,34.1228,1.0256,1.3346,117.5899
42.5855,70.1387,0.2848,15.9512,1.0038,1.3068,262.5788
39.3896,55.7066,0.2835,29.3666,0.9867,1.4003,54.4043
38.7109,45.9644,0.2862,39.6685,1.0369,1.3295,208.0531
43.4143,63.7875,0.2708,20.6745,0.9396,1.3179,183.8280
41.5956,67.7360,0.2854,17.2021,1.0209,1.3330,202.5181
39.7044,53.3189,0.2809,35.3027,1.0081,1.3814,72.3924
43.9270,68.4588,0.2754,16.0142,1.0180,1.2990,227.5992
41.9137,44.9530,0.2704,41.6842,1.0065,1.2950,213.0198
42.6759,67.1960,0.2793,19.0078,1.0096,1.3257,190.8309
44.8760,69.1262,0.2721,15.0388,1.0358,1.2748,258.3987
42.4254,59.0720,0.2706,27.7713,1.0049,1.3587,66.8440
43.1267,69.8293,0.2816,14.3819,0.9928,1.2974,270.1834
43.2076,66.6392,0.2759,17.1146,1.0200,1.3190,184.1600
42.4638,66.8202,0.2798,15.2717,1.0252,1.3254,189.2490
44.2892,67.5729,0.2722,17.2030,0.9550,1.2892,249.0321
42.3147,67.0332,0.2808,18.3330,1.0076,1.3304,189.0314
38.7098,56.6210,0.2874,28.9951,0.9673,1.4034,79.3249
43.4641,66.4712,0.2744,18.5305,0.9878,1.3158,194.0499
39.0036,55.4226,0.2853,30.1553,1.0132,1.3982,55.4887
41.0600,47.0417,0.2740,38.3681,1.0100,1.3261,159.8439
42.8658,67.0019,0.2781,16.4653,1.0853,1.3024,207.5005
43.3353,67.5100,0.2766,18.7531,0.9253,1.2967,262.2162
39.8128,46.4594,0.2804,39.6375,1.0593,1.3117,212.4229
43.7954,68.5892,0.2763,16.4046,1.0691,1.2830,248.0534
45.4447,70.5195,0.2720,13.7117,1.0290,1.2600,293.6042
39.1860,57.7489,0.2858,28.1947,1.0044,1.4007,57.0848
43.6602,70.4588,0.2803,13.9981,0.9810,1.2845,293.6750
40.2364,54.1867,0.2785,32.3354,1.0164,1.3807,55.7498
41.8327,56.7966,0.2718,27.9632,1.0273,1.3639,50.5964
41.7163,60.1200,0.2751,26.6263,0.9660,1.3718,81.1085
44.0055,65.8223,0.2708,17.7151,1.0180,1.3084,180.9530
40.0215,61.7465,0.2851,23.3102,0.9879,1.3787,111.3322
38.8804,44.8477,0.2858,40.3642,0.9667,1.3424,207.2672
42.6092,57.6539,0.2685,28.8497,0.9559,1.3625,70.3769
43.3206,63.8509,0.2713,21.6919,0.9734,1.3302,150.3332
38.7388,50.8817,0.2854,35.0125,1.0103,1.3782,103.3040
39.6346,51.8973,0.2809,32.9854,0.9974,1.3831,74.1359
40.8912,47.3019,0.2747,40.6383,1.0048,1.3285,161.2789
41.0787,58.1366,0.2765,27.6418,0.9762,1.3847,55.5495
41.8340,68.3671,0.2853,16.7197,0.9421,1.3054,281.6038
40.8816,63.5322,0.2829,21.4740,1.0200,1.3651,116.3328
38.9662,52.3459,0.2844,35.7406,0.9968,1.3886,81.2094
42.5297,68.9914,0.2830,16.9286,1.0448,1.3123,227.0774
38.2159,52.3989,0.2882,34.0299,0.9703,1.3997,91.5924
42.7392,63.8853,0.2742,19.8035,1.0449,1.3324,132.8169
38.9240,46.9300,0.2848,39.2535,1.0058,1.3486,169.5975
40.0565,58.8989,0.2823,28.1668,0.9959,1.3948,55.2217
40.6616,54.2926,0.2764,30.7439,0.9920,1.3861,43.8316
41.2781,46.4618,0.2730,39.8057,1.0037,1.3197,172.3426
43.3275,64.0933,0.2716,19.1290,0.9845,1.3252,158.6636
39.6118,53.0836,0.2813,30.9406,0.9885,1.3901,64.6793
40.6727,56.5527,0.2775,28.8432,0.9456,1.3865,71.9277
43.0608,65.3366,0.2746,20.3211,0.9830,1.3285,168.8963
38.6336,57.0953,0.2881,29.2844,1.0274,1.3985,63.3212
38.9749,59.6563,0.2883,26.0012,1.0107,1.3962,78.6584
44.6846,67.4716,0.2701,15.6469,1.0015,1.2893,226.3811
40.9618,62.4653,0.2812,20.9368,1.0201,1.3671,102.5592
38.9569,60.6744,0.2893,23.7663,1.0101,1.3894,100.0888
40.1329,58.3042,0.2814,27.1619,1.0012,1.3934,50.8654
42.0974,65.6742,0.2798,20.2806,1.0136,1.3414,156.2582
41.9027,58.1042,0.2724,27.6906,0.9449,1.3694,81.1128
41.6740,61.9594,0.2772,24.3819,0.9883,1.3660,95.9238
41.7970,58.3055,0.2731,27.5310,0.9814,1.3749,55.5551
41.1320,54.8327,0.2743,31.0218,0.9759,1.3846,43.3766
40.0460,58.4337,0.2820,26.0972,0.9974,1.3919,59.3146
42.1033,49.4601,0.2683,36.9472,0.9781,1.3380,116.1058
39.5440,54.4371,0.2821,33.1693,0.9549,1.4035,57.0284
40.1482,60.8396,0.2836,25.8114,0.9667,1.3843,99.8178
39.3950,53.1316,0.2824,33.4806,0.9723,1.3974,63.3137
40.5239,57.7160,0.2790,29.1613,1.0013,1.3915,41.2850
41.1848,65.3376,0.2838,19.7914,1.0695,1.3402,156.3558
41.6107,69.4123,0.2881,16.9477,0.9664,1.3111,279.1463
38.7837,51.2165,0.2852,35.7075,1.0346,1.3670,117.2077
38.2681,53.2282,0.2882,32.5280,0.9728,1.4015,85.7221
40.8364,68.0939,0.2896,16.7805,0.9876,1.3282,245.0250
44.2995,70.9723,0.2782,14.7109,0.9972,1.2794,291.1712
43.8571,64.7490,0.2699,19.7906,1.0511,1.3026,174.6530
40.0619,49.4969,0.2786,35.4598,1.0162,1.3562,113.7361
43.7320,64.6530,0.2704,21.0508,1.0383,1.3087,168.2789
41.0291,62.9315,0.2815,22.2859,0.9960,1.3665,115.2871
45.2389,69.9952,0.2720,13.2734,0.9543,1.2558,318.0534
40.7213,48.6573,0.2754,37.8446,0.9184,1.3642,129.6041
40.5781,55.2833,0.2773,30.5355,1.0351,1.3729,57.6626
42.2538,57.6638,0.2703,27.8241,0.9958,1.3660,52.5857
39.7065,51.7753,0.2806,33.5901,1.0481,1.3585,105.0414
41.7948,60.9930,0.2755,23.5966,1.0528,1.3519,89.0051
40.4617,63.8797,0.2854,21.9609,1.0713,1.3532,133.4509
45.5973,69.2602,0.2689,15.2475,1.0455,1.2536,285.2113
42.0999,69.7789,0.2864,14.6717,0.9775,1.3020,287.1869
40.3284,63.1080,0.2851,22.4650,1.0416,1.3692,108.8020
40.1744,62.8079,0.2855,23.2696,0.9898,1.3749,121.4379
40.9725,54.0612,0.2748,30.7051,0.9959,1.3802,45.6251
44.7746,67.7354,0.2701,17.8378,1.0086,1.2865,230.2678
