round,x0,y0,d,theta0_degree,delta_theta_degree,gain,mse
1,40.2919,56.0658,0.2791,29.9946,1.0077,1.3916,38.3930
1,41.2705,56.9528,0.2748,29.8376,0.9907,1.3843,38.6126
1,40.4875,56.5638,0.2784,29.5375,0.9934,1.3936,37.2924
1,39.9877,55.6608,0.2805,29.9328,0.9804,1.3976,46.5396
1,41.1070,56.5423,0.2753,29.7667,1.0025,1.3836,37.3155
1,40.9613,56.7884,0.2762,29.6909,0.9765,1.3896,42.3924
1,39.9021,56.0879,0.2811,29.9589,1.0218,1.3899,46.4857
1,39.7930,56.0414,0.2816,30.2726,1.0126,1.3942,44.1245
1,41.2204,55.4319,0.2741,29.6411,1.0182,1.3744,43.8315
1,40.4333,56.3447,0.2786,29.3070,1.0059,1.3914,36.5922
1,40.9647,56.5627,0.2760,30.0682,1.0097,1.3825,40.3911
1,41.0138,56.7892,0.2759,30.2770,0.9958,1.3868,37.2490
1,41.1140,56.7816,0.2754,30.2155,1.0258,1.3717,54.0787
1,40.8327,56.8494,0.2769,29.8851,1.0173,1.3812,44.4742
1,39.8109,56.7029,0.2819,30.2698,0.9744,1.4016,48.9976
1,39.7381,56.0882,0.2819,30.0278,0.9868,1.4003,45.5323
1,41.3394,56.9518,0.2744,29.3225,1.0021,1.3805,39.4494
1,41.0178,56.7399,0.2759,30.0218,0.9752,1.3893,41.8493
1,40.9328,56.5947,0.2762,29.6494,1.0053,1.3854,37.1402
1,40.7261,56.8278,0.2774,29.7707,0.9791,1.3925,41.2302
1,40.5310,55.9962,0.2779,29.5636,0.9945,1.3921,36.9619
1,40.0831,57.1582,0.2809,29.9698,1.0215,1.3884,48.7465
1,40.6476,55.6354,0.2771,29.9595,0.9900,1.3908,37.7422
1,40.8963,56.5126,0.2764,30.0419,0.9962,1.3884,35.7332
1,40.5226,56.4029,0.2782,30.1074,0.9768,1.3948,41.6683
1,39.7799,56.0711,0.2817,29.7689,1.0053,1.3969,42.2608
1,40.7156,55.6055,0.2768,29.2826,0.9989,1.3881,37.2737
1,40.2973,56.4764,0.2794,30.1615,0.9923,1.3959,37.7343
1,40.6166,56.7100,0.2779,30.0969,0.9712,1.3942,44.4012
1,41.1552,56.9300,0.2753,29.7904,0.9693,1.3873,46.3217
1,41.2421,55.6945,0.2742,30.0487,1.0280,1.3688,52.3201
1,40.8839,55.8866,0.2761,29.4534,1.0131,1.3827,38.4286
1,40.0726,56.4258,0.2805,29.6972,0.9866,1.3980,42.3556
1,40.6477,56.3392,0.2775,29.4981,0.9913,1.3918,37.1473
1,40.9382,56.0132,0.2759,29.3567,0.9887,1.3876,38.4580
1,41.3174,56.7208,0.2744,29.2947,0.9959,1.3824,38.0589
1,40.1760,56.7182,0.2801,29.8172,1.0152,1.3906,42.4119
1,41.3653,56.9203,0.2743,29.9800,0.9903,1.3829,39.2120
1,39.8968,56.3976,0.2813,30.0390,0.9897,1.3994,42.4158
1,40.6414,55.8239,0.2772,29.5315,0.9690,1.3906,50.0350
1,40.6542,55.9617,0.2773,30.0739,1.0034,1.3887,36.2723
1,39.9223,56.0796,0.2810,29.4764,1.0264,1.3884,47.0975
1,40.0468,56.4834,0.2806,29.7921,0.9752,1.3987,47.6739
1,40.2947,56.6904,0.2795,29.9351,0.9894,1.3964,39.0252
1,40.8896,56.6913,0.2765,30.1152,1.0073,1.3846,39.5564
1,40.8005,56.1438,0.2766,29.7739,1.0254,1.3779,46.7419
1,40.8952,55.9566,0.2760,29.9865,1.0170,1.3801,42.3520
1,40.3279,56.2965,0.2791,29.6656,0.9817,1.3957,42.3503
1,39.8002,56.6762,0.2820,29.2806,1.0209,1.3926,45.4959
1,41.1557,55.9014,0.2747,30.0939,1.0118,1.3783,41.3450
1,40.6837,55.9578,0.2771,29.6344,1.0012,1.3892,35.5865
1,40.1458,55.6299,0.2796,29.8917,0.9823,1.3961,44.3150
1,40.7853,56.4031,0.2769,30.1681,0.9861,1.3914,36.8227
1,40.0901,55.7711,0.2800,29.4924,1.0243,1.3872,45.1165
1,39.9429,56.8163,0.2813,29.8601,1.0073,1.3958,41.6621
1,40.0740,56.5283,0.2805,29.4156,1.0159,1.3918,41.5505
1,40.6914,55.7400,0.2770,29.9435,0.9864,1.3909,38.4938
1,39.7946,56.7629,0.2821,29.8793,1.0129,1.3951,44.2905
1,40.3954,56.8016,0.2791,29.7534,0.9744,1.3960,45.3805
1,39.8183,56.3295,0.2817,29.6523,1.0220,1.3913,46.2998
1,40.1799,56.9259,0.2802,29.8005,1.0176,1.3895,44.3498
1,41.1067,56.8620,0.2755,29.3984,0.9879,1.3868,38.7537
1,41.3315,56.5572,0.2742,30.2106,1.0143,1.3744,46.3137
1,40.7097,56.1560,0.2771,29.3013,0.9970,1.3898,36.0975
1,41.0868,55.7201,0.2749,29.6506,0.9835,1.3857,40.5275
1,39.9781,56.9150,0.2812,29.3567,0.9800,1.3989,48.1594
1,40.6076,55.6862,0.2773,29.3312,1.0228,1.3820,42.5000
1,40.8967,56.4346,0.2763,29.8097,1.0057,1.3855,37.1041
1,40.5325,57.0500,0.2785,29.5775,1.0092,1.3892,39.5634
1,39.9253,56.6413,0.2813,29.3513,0.9914,1.3985,43.5155
1,39.9955,56.8741,0.2811,29.7486,0.9755,1.3995,48.5130
1,39.7327,55.8257,0.2818,30.0851,1.0159,1.3934,45.4952
1,40.3480,56.6056,0.2792,29.7955,1.0251,1.3840,47.3404
1,41.0752,56.2400,0.2753,29.8703,0.9909,1.3866,36.4465
1,40.9576,56.5922,0.2761,29.4767,0.9700,1.3887,47.0922
1,40.7235,56.3425,0.2771,29.8272,0.9722,1.3919,44.6919
1,41.0203,56.3633,0.2756,29.3314,0.9953,1.3865,36.2825
1,41.2014,56.2513,0.2747,30.0871,1.0016,1.3820,37.8763
1,41.2281,56.4278,0.2746,30.1789,1.0087,1.3787,41.5744
1,41.0895,56.5406,0.2754,30.0571,1.0225,1.3744,49.0806
1,40.4723,56.5301,0.2785,29.4138,1.0116,1.3892,38.2047
1,40.1194,56.1691,0.2801,29.3491,1.0131,1.3921,39.8446
1,40.4186,55.9581,0.2784,29.7325,0.9924,1.3936,37.8144
1,40.0212,55.5679,0.2802,29.5169,1.0237,1.3877,45.4779
1,41.0355,56.4542,0.2756,29.4803,0.9746,1.3877,44.3119
1,41.0192,55.6515,0.2753,29.3631,0.9835,1.3858,41.9265
1,40.5041,55.6640,0.2779,29.6600,0.9795,1.3924,44.0537
1,39.7852,55.7311,0.2815,29.7407,0.9877,1.3987,46.3194
1,40.1770,55.9675,0.2797,29.9397,1.0101,1.3918,39.6079
1,41.1705,56.7245,0.2751,29.6692,1.0146,1.3780,43.1148
1,39.8440,56.5832,0.2817,29.5647,0.9850,1.3998,46.2541
1,41.1047,56.5515,0.2753,29.9012,0.9906,1.3866,36.7738
1,39.9698,56.5557,0.2811,30.0375,0.9895,1.3991,41.7151
1,41.1472,55.8177,0.2747,29.3238,1.0075,1.3808,37.7454
1,40.1888,56.0267,0.2796,29.8646,1.0266,1.3847,47.6499
1,40.7683,55.6154,0.2765,30.2183,1.0013,1.3872,36.4851
1,39.7997,56.7014,0.2820,29.8917,0.9776,1.4010,49.0422
1,39.9186,55.8987,0.2809,30.0605,1.0221,1.3892,46.8734
1,40.4194,56.6527,0.2788,29.6581,1.0113,1.3897,39.2404
1,40.2377,56.8216,0.2799,29.5366,0.9959,1.3958,39.0408
1,39.7252,55.5969,0.2818,29.5409,1.0038,1.3965,44.2179
1,39.8925,56.6963,0.2815,30.1154,0.9908,1.3996,42.4165
1,40.8205,55.4673,0.2762,29.7789,0.9872,1.3883,39.5631
1,40.8697,56.2633,0.2763,29.7590,0.9791,1.3900,40.8608
1,41.0654,56.2778,0.2754,30.2411,1.0019,1.3838,37.4631
1,39.8717,55.9664,0.2812,30.1460,1.0007,1.3971,41.1291
1,40.8260,56.5793,0.2768,29.8591,0.9736,1.3912,43.3329
1,40.8130,55.7884,0.2764,30.0446,1.0160,1.3814,41.6588
1,41.2855,56.4633,0.2744,29.4491,0.9706,1.3842,47.1511
1,40.1277,56.0222,0.2799,29.5024,1.0185,1.3896,42.0089
1,41.1966,56.9679,0.2751,29.6675,1.0152,1.3772,44.8053
1,41.2406,55.9914,0.2743,29.6010,1.0155,1.3763,42.0103
1,40.4843,56.2490,0.2783,30.0653,1.0212,1.3836,45.0257
1,40.5217,55.9789,0.2779,29.4827,0.9743,1.3925,46.8702
1,41.3673,56.7940,0.2742,29.4171,0.9818,1.3835,41.7258
1,40.6279,55.5833,0.2772,29.5338,1.0152,1.3845,39.5721
1,40.8126,56.3518,0.2767,30.1520,0.9853,1.3911,37.0479
1,40.1904,56.7049,0.2800,29.4396,1.0074,1.3936,38.9063
1,39.7926,55.5757,0.2814,29.3845,0.9712,1.3971,57.7847
1,41.3103,56.6259,0.2743,30.1727,0.9919,1.3833,37.9952
1,40.4062,57.0462,0.2792,30.1150,1.0177,1.3861,46.0734
1,40.2944,55.6677,0.2789,29.8867,0.9844,1.3948,41.9189
1,41.2955,56.7963,0.2745,29.4689,0.9798,1.3847,42.1536
1,40.5357,55.7282,0.2777,30.0823,0.9773,1.3931,42.7635
1,40.2163,56.8587,0.2800,29.5736,0.9736,1.3973,48.1642
1,40.1737,55.8401,0.2796,30.1630,1.0193,1.3876,44.4091
1,39.9341,56.7397,0.2813,30.0874,0.9742,1.4005,48.3201
1,40.2333,56.9423,0.2800,29.9753,1.0076,1.3928,40.4770
1,40.0787,56.9983,0.2808,30.0996,1.0103,1.3932,42.8038
1,40.0091,55.7581,0.2804,29.4690,0.9746,1.3965,51.7992
1,40.0066,56.8809,0.2811,30.2214,1.0182,1.3903,46.9471
1,40.2310,56.5511,0.2797,30.0329,1.0087,1.3922,39.7159
1,40.9318,56.0893,0.2759,30.1671,1.0084,1.3832,38.8870
1,39.8812,56.6773,0.2816,29.8301,0.9734,1.4003,50.4849
1,40.4421,56.4607,0.2786,29.5194,0.9727,1.3944,47.2158
1,40.1530,55.7243,0.2797,30.1475,1.0239,1.3855,47.1751
1,39.9229,55.9198,0.2809,29.7587,1.0203,1.3904,44.8373
1,40.2508,56.3907,0.2795,29.8668,1.0191,1.3879,43.4485
1,41.0899,56.0154,0.2751,29.7682,1.0068,1.3819,37.8007
1,41.2147,55.8988,0.2744,29.3965,0.9817,1.3840,42.0216
1,39.7154,56.0091,0.2820,29.4193,0.9969,1.3985,44.7521
1,40.2188,56.0319,0.2795,30.1638,1.0149,1.3893,41.9888
1,39.8479,56.3866,0.2816,30.1716,1.0217,1.3903,48.0654
1,40.0302,56.3735,0.2806,30.0477,0.9897,1.3984,40.8232
1,40.4712,56.3306,0.2784,29.9234,1.0268,1.3812,48.3883
1,40.1932,56.6145,0.2800,29.4465,0.9948,1.3961,39.4120
1,41.0260,56.0892,0.2755,29.9730,0.9765,1.3881,41.5084
1,41.2928,56.0939,0.2741,30.0791,1.0230,1.3708,49.8100
1,40.4746,56.9840,0.2788,30.2717,0.9960,1.3935,38.0562
1,40.4092,56.8611,0.2790,29.5662,0.9965,1.3941,37.7914
1,40.4263,55.5189,0.2782,30.2210,0.9901,1.3931,38.4718
1,41.2487,56.5830,0.2746,29.7902,1.0234,1.3721,49.5508
1,40.1838,55.6902,0.2795,29.9000,1.0037,1.3932,38.7399
1,40.2244,56.6623,0.2798,29.3410,0.9949,1.3958,39.3962
1,40.1112,57.1299,0.2807,30.0147,1.0098,1.3931,42.8198
1,40.8081,56.5950,0.2769,29.7208,0.9743,1.3912,43.5524
1,40.5934,55.4780,0.2773,29.7757,1.0206,1.3821,43.1130
1,41.0600,56.7153,0.2757,29.5579,1.0127,1.3807,40.8443
1,39.8875,55.9587,0.2811,29.4339,0.9924,1.3977,43.8289
1,41.0230,55.6459,0.2752,30.1507,0.9696,1.3872,45.9016
1,41.0402,56.6973,0.2757,30.0505,1.0176,1.3777,45.9085
1,40.2780,55.8305,0.2791,29.9172,0.9781,1.3956,44.4682
1,40.8469,55.6987,0.2761,29.9781,0.9804,1.3893,40.7457
1,40.8457,55.7504,0.2762,29.5038,0.9893,1.3883,38.5754
1,40.6758,55.9392,0.2771,29.8833,0.9823,1.3917,39.8647
1,40.6406,56.4552,0.2776,29.8307,0.9956,1.3916,35.7405
1,40.8701,56.7588,0.2766,30.1582,1.0162,1.3807,44.9290
1,41.2218,56.8700,0.2749,30.2186,0.9784,1.3868,40.5496
1,41.0043,56.6547,0.2759,30.0089,0.9793,1.3893,39.8817
1,41.1115,56.0895,0.2750,30.0416,1.0029,1.3828,37.3899
1,41.2292,55.4445,0.2741,30.0358,0.9805,1.3836,41.7877
1,40.3122,56.0568,0.2790,29.3160,1.0191,1.3877,40.9213
1,40.4289,56.0631,0.2785,30.0851,1.0095,1.3893,38.6545
1,39.8806,57.1504,0.2819,30.1982,0.9996,1.3982,43.0781
1,40.1503,55.7091,0.2797,29.5571,0.9921,1.3952,41.2994
1,40.3750,57.0688,0.2793,29.8349,0.9714,1.3965,47.2778
1,40.6159,55.7340,0.2773,29.4756,1.0013,1.3893,36.4286
1,40.6685,55.8326,0.2771,29.8567,0.9721,1.3914,45.9836
1,39.9414,55.9929,0.2809,29.7961,1.0049,1.3956,40.5039
1,40.0746,55.5394,0.2800,29.5480,1.0205,1.3884,43.8043
1,41.1310,55.5617,0.2746,29.7807,1.0012,1.3821,37.5482
1,40.9100,55.4521,0.2757,29.7776,1.0210,1.3777,43.9994
1,40.8256,56.6309,0.2768,29.5033,0.9696,1.3904,47.5015
1,41.1564,55.9908,0.2747,29.4900,1.0243,1.3736,46.1903
1,40.3084,55.8442,0.2789,29.8923,1.0130,1.3892,39.9533
1,40.4581,56.0951,0.2783,29.5863,0.9830,1.3938,41.4128
1,41.2861,56.8292,0.2746,29.4155,1.0218,1.3731,47.7982
1,40.8564,56.0589,0.2763,30.2202,1.0049,1.3855,37.3186
1,40.3308,56.3705,0.2791,30.1876,1.0227,1.3845,46.9891
1,39.8738,55.6175,0.2810,29.9575,0.9933,1.3975,43.1394
1,40.1903,56.4817,0.2799,29.9835,0.9967,1.3960,38.2328
1,40.5315,56.6754,0.2783,29.5391,0.9937,1.3932,37.1383
1,40.8965,57.0200,0.2767,29.6830,1.0106,1.3837,40.9273
1,40.8768,56.8244,0.2767,30.0753,1.0275,1.3747,53.2165
1,40.0864,56.7841,0.2806,29.5197,0.9956,1.3971,40.4265
1,40.0428,55.5848,0.2801,30.2069,0.9959,1.3959,40.3809
1,40.7691,56.1436,0.2768,29.3550,0.9780,1.3901,43.7337
1,41.0156,56.0689,0.2755,29.4310,0.9916,1.3866,37.1849
1,41.2333,55.6779,0.2742,30.1310,0.9764,1.3846,42.4051
1,39.7658,55.9834,0.2818,30.1376,1.0266,1.3886,50.8051
1,40.2033,55.7616,0.2794,29.8873,1.0145,1.3896,41.0699
1,40.6937,56.7937,0.2776,29.7199,0.9894,1.3921,37.5039
1,41.1056,56.0009,0.2750,29.5072,0.9893,1.3856,37.9827
1,41.3623,56.6107,0.2741,30.1645,0.9812,1.3843,39.8842
1,40.2206,56.9771,0.2800,29.7486,0.9934,1.3965,39.8082
1,40.1954,56.1499,0.2797,29.5784,1.0063,1.3933,38.1934
1,39.8197,56.2332,0.2816,29.4251,1.0032,1.3972,42.0124
1,39.9474,56.4827,0.2811,29.5811,0.9875,1.3988,43.8239
1,41.3712,56.8253,0.2742,30.1048,1.0044,1.3783,42.0339
1,39.9047,56.5532,0.2814,30.2758,1.0195,1.3907,47.3286
1,41.1834,56.1048,0.2747,29.5739,0.9912,1.3845,37.3852
1,39.9071,55.8840,0.2810,29.7960,0.9861,1.3984,44.7361
1,40.8624,55.7719,0.2761,30.2185,0.9845,1.3895,37.9236
1,40.3696,56.0419,0.2787,29.7736,1.0043,1.3920,36.9648
1,40.0824,55.6940,0.2800,29.9019,1.0072,1.3932,39.9302
1,39.9123,56.0325,0.2810,30.2283,1.0226,1.3889,47.9424
1,40.1822,57.1432,0.2804,30.0223,1.0183,1.3886,46.7893
1,40.4586,56.7976,0.2787,29.5620,1.0183,1.3864,42.6514
1,41.0821,55.8508,0.2750,29.2982,1.0120,1.3803,38.5416
1,41.3131,56.5312,0.2743,30.1678,0.9832,1.3847,38.9726
1,40.1608,55.7900,0.2797,30.0581,1.0022,1.3940,38.6039
1,40.9549,56.5670,0.2761,29.7585,1.0122,1.3821,40.3378
1,40.0873,56.8292,0.2806,29.7737,1.0146,1.3918,42.8118
1,40.9270,56.5776,0.2762,29.6960,1.0249,1.3765,47.8833
1,40.2022,56.1371,0.2796,29.5853,1.0012,1.3944,38.0333
1,40.2289,55.8433,0.2793,29.7092,0.9951,1.3947,38.9109
1,39.9252,56.4455,0.2812,29.5895,1.0053,1.3963,40.6931
1,40.0140,56.4519,0.2808,29.4418,0.9941,1.3975,41.3153
1,40.7163,56.2443,0.2771,29.7814,0.9942,1.3907,35.6594
1,40.2921,56.4218,0.2793,30.0796,1.0041,1.3931,37.9340
1,39.7390,56.0607,0.2819,29.9364,1.0233,1.3908,48.3347
1,40.1335,55.7841,0.2798,29.9498,0.9911,1.3962,40.2969
1,39.7258,56.1349,0.2820,30.1200,0.9846,1.4008,46.1612
1,40.3894,56.9163,0.2792,29.3872,1.0025,1.3930,37.8698
1,41.0532,56.8950,0.2758,30.2616,0.9894,1.3878,37.4814
1,40.1069,56.5121,0.2803,30.2264,1.0121,1.3919,42.1578
1,41.1195,56.7349,0.2754,29.4056,1.0174,1.3780,43.2158
1,41.1098,56.4337,0.2752,30.1876,0.9790,1.3879,39.4980
1,40.6004,55.8303,0.2775,30.2019,1.0230,1.3806,46.4137
1,40.0340,56.1083,0.2805,29.9167,1.0261,1.3866,48.1650
1,39.9858,55.6380,0.2805,29.5350,0.9994,1.3954,41.5123
1,40.7212,56.4501,0.2772,29.9200,1.0005,1.3895,35.7715
1,41.2922,56.1852,0.2742,29.8349,0.9704,1.3844,45.7713
1,39.9262,56.6001,0.2813,29.5754,0.9902,1.3989,43.2142
1,40.2601,56.2654,0.2794,29.4074,0.9912,1.3954,39.8471
1,41.1136,55.5387,0.2747,29.7352,1.0273,1.3718,48.9790
1,40.7189,56.8436,0.2775,29.4761,0.9688,1.3918,48.5656
1,41.0672,56.8985,0.2757,29.7486,1.0132,1.3800,42.8102
1,41.3032,56.2736,0.2742,30.2460,0.9968,1.3818,37.9210
1,40.4831,56.2173,0.2783,29.8516,1.0165,1.3862,41.1774
1,40.9889,57.0530,0.2762,29.4835,0.9795,1.3891,42.1280
1,41.1723,55.5265,0.2744,29.6534,1.0137,1.3772,41.1749
1,39.8731,55.6954,0.2811,29.9595,0.9879,1.3983,44.4704
1,41.1678,55.6320,0.2745,29.5511,1.0182,1.3758,42.7878
1,41.1316,56.9790,0.2755,29.9059,0.9691,1.3879,46.0130
1,40.0614,57.0976,0.2809,29.6435,1.0213,1.3894,46.8934
1,40.6193,57.0806,0.2781,29.3073,0.9898,1.3927,39.2262
1,40.0690,57.0033,0.2808,29.8016,1.0227,1.3883,47.9827
1,39.7519,55.6308,0.2816,29.9394,0.9820,1.3992,48.6904
1,40.9284,56.3378,0.2761,29.8756,0.9769,1.3897,41.4014
1,40.9443,55.5831,0.2756,29.5982,1.0048,1.3839,37.0692
1,41.2071,56.9336,0.2751,29.7124,1.0095,1.3795,41.8698
1,40.3889,56.3178,0.2788,29.3710,0.9783,1.3945,45.1479
1,39.9654,56.0223,0.2808,29.7775,1.0087,1.3944,40.6610
1,40.9429,56.1855,0.2759,29.8936,0.9830,1.3891,38.6328
1,40.3598,56.8650,0.2793,30.1448,1.0225,1.3843,48.5079
1,41.2208,55.6598,0.2742,29.5833,0.9742,1.3836,46.0499
1,40.2172,56.6546,0.2799,29.9242,1.0114,1.3915,40.7633
1,40.5892,56.1357,0.2777,29.8541,1.0166,1.3848,41.0728
1,40.8227,56.9792,0.2770,29.3981,0.9825,1.3909,40.9882
1,40.0636,56.1257,0.2803,29.3194,0.9758,1.3967,50.1665
1,40.7252,56.9671,0.2775,29.8247,1.0168,1.3830,44.0918
1,40.3920,56.6606,0.2790,30.1728,1.0211,1.3846,46.7861
1,39.7797,56.4018,0.2819,29.3486,1.0019,1.3979,42.7437
1,39.9243,56.8135,0.2814,29.3417,1.0108,1.3951,41.8061
1,40.1651,56.2139,0.2799,29.6822,0.9887,1.3967,40.7655
1,40.1696,56.2811,0.2799,29.7668,1.0262,1.3855,47.3674
1,41.2076,56.9882,0.2751,29.6693,1.0065,1.3807,40.7272
1,40.6059,57.0486,0.2782,29.2859,0.9900,1.3928,39.1732
1,40.6427,55.7766,0.2772,30.2349,1.0050,1.3879,37.1512
1,41.1830,56.5991,0.2750,30.2335,0.9725,1.3874,42.5811
1,41.0133,55.5441,0.2752,29.5189,0.9756,1.3858,45.9835
1,41.1066,56.7906,0.2755,29.7042,0.9919,1.3865,37.2245
1,40.4616,57.0528,0.2789,30.2627,0.9950,1.3938,38.4044
1,40.2532,55.8187,0.2792,30.1354,1.0035,1.3928,38.0527
1,40.7596,56.6448,0.2771,30.0821,0.9844,1.3921,37.8416
1,40.8651,55.6908,0.2760,29.9296,1.0139,1.3816,40.3254
1,40.4614,56.6985,0.2787,29.3378,0.9928,1.3938,38.1857
1,40.5401,56.0212,0.2779,29.3445,0.9910,1.3921,38.6390
1,40.9814,56.9660,0.2762,30.1999,0.9852,1.3894,38.2252
1,39.8950,56.1823,0.2812,29.5441,0.9911,1.3984,43.4484
1,40.6667,56.0245,0.2772,29.7427,0.9836,1.3917,39.6508
1,39.8753,56.9343,0.2818,30.0478,0.9953,1.3991,42.5352
1,40.0757,56.8231,0.2807,29.3984,0.9900,1.3977,42.4228
1,40.5532,56.4492,0.2780,29.8177,0.9709,1.3939,46.1764
1,40.4078,56.8510,0.2790,29.8158,1.0227,1.3844,46.8273
1,41.1693,56.0487,0.2747,29.5181,0.9731,1.3852,45.7322
1,40.9228,55.7052,0.2758,30.0499,0.9914,1.3876,36.6109
1,40.9397,56.4672,0.2761,29.4713,1.0058,1.3852,36.5777
1,41.1504,56.1859,0.2749,29.4509,1.0195,1.3763,43.1905
1,40.8304,56.4017,0.2766,29.5473,0.9690,1.3900,47.7618
1,39.8666,57.0343,0.2819,29.8667,0.9862,1.4003,45.3739
1,41.1749,55.4748,0.2744,30.0955,0.9823,1.3845,40.5483
1,40.8504,55.8531,0.2762,30.1398,1.0276,1.3749,50.2003
1,40.4283,56.1671,0.2785,29.3667,0.9784,1.3938,45.0879
1,40.9818,56.3308,0.2758,30.0754,0.9694,1.3892,44.7618
1,41.1475,55.6539,0.2746,29.6715,0.9749,1.3848,45.1030
1,39.7049,55.5944,0.2819,29.7246,0.9741,1.3989,54.8671
1,41.1930,55.8835,0.2745,30.2439,0.9720,1.3859,43.4959
1,40.6357,55.5348,0.2771,29.8932,0.9878,1.3908,39.1217
1,41.0810,56.2610,0.2753,29.8800,1.0266,1.3728,50.0901
1,40.7167,55.6822,0.2768,29.4588,0.9926,1.3893,38.0606
1,40.4171,55.9365,0.2784,30.1247,1.0237,1.3829,46.4504
1,40.7317,57.0419,0.2775,29.3788,0.9927,1.3912,37.8658
1,40.7834,56.5894,0.2770,29.6846,1.0068,1.3868,37.2969
1,39.8442,55.6774,0.2812,29.8418,1.0015,1.3964,42.2397
1,40.9619,56.3371,0.2759,29.5195,1.0033,1.3855,35.9677
1,41.1534,56.1086,0.2748,29.8362,0.9871,1.3857,37.7939
1,39.8123,55.7309,0.2814,29.8129,1.0256,1.3888,48.6473
1,39.9394,55.8313,0.2808,29.5809,0.9730,1.3975,52.5774
1,41.0615,55.5157,0.2750,30.1827,0.9922,1.3851,37.2329
1,40.2156,55.7182,0.2793,29.8280,1.0016,1.3934,38.4162
1,40.1059,56.8657,0.2806,29.8600,0.9705,1.3987,49.7030
1,40.4177,56.4003,0.2787,29.7856,0.9983,1.3934,36.5068
1,40.6862,56.5521,0.2774,30.1028,0.9861,1.3927,37.2723
1,39.8850,56.0973,0.2812,30.0153,1.0028,1.3968,40.9527
1,40.4139,56.5759,0.2788,29.8627,0.9978,1.3937,36.8024
1,40.7440,56.1245,0.2769,29.9233,1.0123,1.3846,39.2803
1,40.6413,56.9340,0.2779,30.1664,0.9984,1.3910,37.5012
1,41.2345,56.4996,0.2746,29.9402,0.9942,1.3839,37.1101
1,40.1537,55.7603,0.2797,30.2557,1.0157,1.3891,42.9670
1,40.6915,57.0701,0.2777,29.8213,1.0195,1.3821,46.2315
1,40.5493,56.7918,0.2783,29.5608,0.9748,1.3940,45.0274
1,40.3245,56.4660,0.2792,29.4837,1.0114,1.3908,38.7084
1,40.0655,56.0434,0.2803,30.0607,1.0022,1.3953,39.1466
1,41.1395,56.6354,0.2752,30.1570,1.0222,1.3735,50.2875
1,41.1412,55.4197,0.2745,30.0620,0.9703,1.3848,46.9772
1,40.7935,56.8751,0.2771,29.6376,0.9695,1.3914,47.0265
1,40.4705,56.1503,0.2783,30.0816,1.0192,1.3847,43.6442
1,40.5034,56.6372,0.2784,29.6147,1.0254,1.3823,46.7254
1,40.9169,55.9415,0.2759,30.0825,0.9715,1.3893,44.1704
1,40.5465,57.0527,0.2785,30.0665,0.9772,1.3951,42.3335
1,40.2207,56.9575,0.2800,29.7660,1.0030,1.3945,39.2753
1,40.1636,56.7810,0.2802,29.8519,0.9837,1.3980,42.4107
1,40.9726,55.7443,0.2755,29.9427,1.0136,1.3803,40.5974
1,40.9235,56.7535,0.2764,29.2899,0.9901,1.3889,37.8824
1,40.3764,56.6274,0.2790,29.8631,0.9953,1.3946,37.3005
1,40.3012,56.0724,0.2791,30.0397,0.9745,1.3962,45.0549
1,40.2856,57.0702,0.2798,29.6433,0.9803,1.3970,44.0152
1,40.6043,56.7102,0.2780,29.6759,1.0184,1.3843,42.9334
1,41.0229,55.5275,0.2752,29.2797,0.9709,1.3847,50.4145
1,40.3659,56.7920,0.2792,29.7811,1.0205,1.3861,44.9786
1,41.2591,56.3455,0.2744,29.8397,1.0097,1.3783,40.7423
1,40.2229,56.0900,0.2795,29.9895,0.9956,1.3954,37.9503
1,40.5437,56.5236,0.2781,29.3885,1.0282,1.3809,47.1375
1,40.3398,56.1817,0.2790,29.4624,0.9817,1.3949,43.3226
1,40.1947,55.9220,0.2796,30.2277,1.0133,1.3900,41.5266
1,40.1413,56.8802,0.2804,29.3465,1.0090,1.3937,39.9592
1,40.2077,55.5352,0.2793,29.5783,1.0227,1.3861,44.2725
1,40.8549,55.6839,0.2761,30.0475,0.9980,1.3872,35.9922
1,40.8959,56.3931,0.2763,30.2645,0.9781,1.3907,39.4388
1,40.7278,55.7570,0.2768,29.6594,0.9827,1.3902,40.9965
1,40.4141,55.6820,0.2783,29.9732,1.0005,1.3917,37.0760
1,40.7090,56.2951,0.2772,29.4379,1.0072,1.3877,36.2288
1,40.8565,56.6725,0.2767,29.7800,1.0198,1.3799,44.8510
1,40.5762,55.5658,0.2774,29.7932,0.9925,1.3909,38.0448
1,40.1908,55.9272,0.2796,29.7573,0.9998,1.3945,38.3051
1,40.6489,56.5354,0.2776,29.4918,1.0282,1.3792,47.8929
1,40.4565,56.4807,0.2786,29.5730,0.9807,1.3946,42.2352
1,40.2933,56.0454,0.2791,30.0028,0.9967,1.3945,37.3099
1,40.8059,56.9923,0.2771,29.8381,1.0215,1.3795,47.6270
1,40.1273,56.2626,0.2801,29.7529,1.0003,1.3955,38.5665
1,40.5310,55.9699,0.2779,29.6262,0.9832,1.3929,41.0936
1,40.9728,55.6331,0.2755,29.5576,0.9795,1.3867,43.1588
1,40.5666,55.6504,0.2775,29.5371,1.0010,1.3898,36.8096
1,40.6322,56.1058,0.2775,29.7442,1.0057,1.3887,36.2820
1,41.2638,56.4706,0.2745,29.9871,0.9861,1.3849,38.1715
